road,LRPName,length,chainage_y,lon_y,lat_y,type_y,name_y,condition
N1,LRP438c,1.9,434.003,92.2189993,21.077916,Culvert,Box culvert,A
N1,LRP438d,0.25900000000001455,434.263,92.2209993,21.0765549,Culvert,Box culvert,
N1,LRP438e,0.146000000000015,434.522,92.2220549,21.0745271,Culvert,Box culvert,
N1,LRP439,0.11000000000001364,434.668,92.2226104,21.0735271,KmPost,Info.Missing,
N1,LRP439a,45.6,434.778,92.2232216,21.0728327,Culvert,Box culvert,B
N1,LRP439b,0.3120000000000118,434.96,92.2242216,21.071666,Culvert,Box culvert,
N1,LRP439c,2.8,435.272,92.2246382,21.0691104,Culvert,Box culvert,B
N1,LRP439d,0.146000000000015,435.522,92.2246104,21.0668882,Culvert,Box culvert,
N1,LRP440,0.07799999999997453,435.668,92.2245549,21.0655833,KmPost,Km post missing,
N1,LRP440a,12.5,435.746,92.2245271,21.0650556,Culvert,Box culvert,C
N1,LRP440b,0.18799999999998818,436.007,92.2254993,21.063,Culvert,Box culvert,
N1,LRP440c,0.20400000000000773,436.195,92.2262771,21.0615556,Culvert,Box culvert,
N1,LRP440d,0.014999999999986358,436.399,92.2263882,21.0597778,Bridge,Bridge start,
N1,LRP440e,0.34199999999998454,436.414,92.2263882,21.0596667,Bridge,Bridge end,
N1,LRP441,0.18400000000002592,436.756,92.2266104,21.0565833,KmPost,Info.Missing,
N1,LRP441a,29.9,436.94,92.2268049,21.0549722,Culvert,Box culvert,C
N1,LRP441b,0.03799999999995407,437.588,92.2302493,21.0513611,Bridge,Bridge start,
N1,LRP441c,0.125,437.626,92.2305827,21.0513611,Bridge,Bridge end,
N1,LRP442,0.06400000000002137,437.751,92.2317493,21.0513056,KmPost,Teknaf 24 km,
N1,LRP442a,1.2,437.815,92.2323327,21.0512778,Culvert,Box culvert,C
N1,LRP442b,0.32799999999997453,438.004,92.2338608,21.0507222,Culvert,Box culvert,
N1,LRP442c,0.38100000000002865,438.332,92.2346386,21.0479441,Culvert,Box culvert,
N1,LRP442d,0.08699999999998909,438.713,92.2356941,21.0446941,Culvert,Box culvert,
N1,LRP443,0.39699999999999136,438.8,92.2359441,21.0439163,KmPost,Teknaf 23 km,
N1,LRP443a,36.6,439.197,92.2374997,21.0407497,Culvert,Box culvert,A
N1,LRP443b,0.04099999999999682,439.737,92.2396941,21.0363608,Bridge,Bridge start,
N1,LRP443c,2.8,439.778,92.2398608,21.0360552,Bridge,Bridge end,A
N1,LRP444,0.20300000000003138,440.049,92.2407774,21.0338608,KmPost,Teknaf 21 km,
N1,LRP444a,1.2,440.252,92.241083,21.0321104,Culvert,Box culvert,A
N1,LRP444b,8.8,440.485,92.2413608,21.0300549,Culvert,Box culvert,B
N1,LRP444c,1.2,440.839,92.2416941,21.0269438,Culvert,Box culvert,A
N1,LRP445,0.24399999999997135,441.048,92.2418608,21.0249993,KmPost,Km post missing,
N1,LRP445a,9.2,441.292,92.2420274,21.0228882,Bridge,Bridge start,A
N1,LRP445b,41.75,441.327,92.2420552,21.0226104,Bridge,Bridge end,B
N1,LRP446,0.20699999999999363,441.811,92.2431386,21.0186104,KmPost,Infor.missing,
N1,LRP446a,7.5,442.018,92.2440274,21.0169993,Culvert,Box culvert,A
N1,LRP446b,35.5,442.274,92.245333,21.0150833,Culvert,Box culvert,A
N1,LRP447,0.09100000000000819,442.881,92.2487219,21.0107222,KmPost,Teknaf 20 km,
N1,LRP447a,2.7,442.972,92.2492497,21.0101389,Culvert,Box culvert,A
N1,LRP447b,1.2,443.288,92.251,21.0078889,Culvert,Box culvert,A
N1,LRP447c,38.6,443.489,92.2520833,21.0064444,Culvert,Box culvert,C
N1,LRP448,0.4449999999999932,443.913,92.2531944,21.0029444,KmPost,Teknaf 29 km,
N1,LRP448a,51.0,444.358,92.2537778,20.9990274,Bridge,Bridge start,B
N1,LRP448b,0.5029999999999859,444.408,92.2538889,20.9986386,Bridge,Bridge end,
N1,LRP448c,13.5,444.911,92.2545278,20.9942497,Culvert,Box culvert,A
N1,LRP449,0.7420000000000186,444.945,92.2546111,20.9940274,KmPost,Teknaf 18 km,
N1,LRP449a,13.5,445.687,92.2545556,20.9875274,Culvert,Box culvert,A
N1,LRP450,0.8919999999999959,445.964,92.2536389,20.9852774,KmPost,Infor.missing,
N1,LRP450a,37.6,446.856,92.25075,20.9778049,Bridge,Bridge start,B
N1,LRP450b,0.07600000000002183,446.888,92.2506111,20.9775827,Bridge,Bridge end,
N1,LRP451,0.86099999999999,446.964,92.2502222,20.9769438,KmPost,Km post missing,
N1,LRP451a,1.2,447.825,92.2485552,20.9697216,Culvert,Box culvert,B
N1,LRP452,0.11899999999997135,447.999,92.2488052,20.9682771,KmPost,Infor.missing,
N1,LRP452a,30.0,448.118,92.2491663,20.9673604,Bridge,Bridge start,A
N1,LRP452b,0.3369999999999891,448.16,92.2494441,20.9671104,Bridge,Bridge end,
N1,LRP452c,2.8,448.497,92.2515278,20.9648611,Culvert,Box culvert,A
N1,LRP452d,2.8,448.82,92.2528889,20.9622778,Bridge,Bridge start,A
N1,LRP452e,2.8,448.851,92.2530556,20.9620556,Bridge,Bridge end,A
N1,LRP453,0.3020000000000209,449.019,92.2535,20.9606389,KmPost,Info.Missing,
N1,LRP453a,15.1,449.321,92.2543056,20.9580833,Culvert,Box culvert,A
N1,LRP453b,0.33600000000001273,449.491,92.2548056,20.9566667,Culvert,Box culvert,
N1,LRP453c,0.09300000000001774,449.827,92.2559722,20.9538889,Culvert,Box culvert,
N1,LRP453d,0.12000000000000455,449.92,92.2562778,20.9531667,Culvert,Box culvert,
N1,LRP453e,0.01599999999996271,450.04,92.2566111,20.95225,Culvert,Box culvert,
N1,LRP454,0.3350000000000364,450.056,92.2566944,20.9521667,KmPost,Info.Missing,
N1,LRP454a,9.0,450.391,92.25817740896414,20.94957125079681,Culvert,Box culvert,A
N1,LRP454b,9.0,450.558,92.2589167,20.9482774,Bridge,Bridge start,A
N1,LRP454c,0.3300000000000409,450.604,92.2593056,20.9481386,Bridge,Bridge end,
N1,LRP454d,0.18699999999995498,450.934,92.2603333,20.9459163,Culvert,Box culvert,
N1,LRP455,0.09900000000004638,451.121,92.2603333,20.9445552,KmPost,Info.Missing,
N1,LRP455a,37.3,451.22,92.2603056,20.9436941,Culvert,Box culvert,B
N1,LRP455b,0.040000000000020464,451.972,92.2623333,20.9373886,Bridge,Bridge start,
N1,LRP455c,0.10899999999998045,452.012,92.2624722,20.9371108,Bridge,Bridge end,
N1,LRP456,0.012000000000000455,452.121,92.2628611,20.9361663,KmPost,Km post missing,
N1,LRP456a,1.5,452.133,92.2628611,20.9361108,Culvert,Box culvert,A
N1,LRP456b,1.5,452.299,92.2631667,20.9346663,Culvert,Box culvert,C
N1,LRP456c,35.9,452.339,92.26325,20.934333,Culvert,Box culvert,C
N1,LRP456d,0.38800000000003365,452.489,92.2635,20.9330549,Culvert,Box culvert,
N1,LRP456e,0.03699999999997772,452.877,92.2641111,20.929666,Bridge,Bridge start,
N1,LRP456f,0.25600000000002865,452.914,92.2641389,20.9293327,Bridge,Bridge end,
N1,LRP457,0.3809999999999718,453.17,92.2644444,20.9270827,KmPost,Infor.missing,
N1,LRP457a,0.05099999999998772,453.551,92.2653889,20.9238882,Bridge,Bridge start,
N1,LRP457b,0.5300000000000296,453.602,92.2656111,20.9234993,Bridge,Bridge end,
N1,LRP457c,0.016999999999995907,454.132,92.268416,20.9195827,Bridge,Bridge start,
N1,LRP457d,0.05500000000000682,454.149,92.2684716,20.9194993,Bridge,Bridge end,
N1,LRP457e,0.029999999999972715,454.204,92.2686382,20.9189993,Culvert,Box Culvert,
N1,LRP458,0.1400000000000432,454.234,92.2687771,20.9187771,KmPost,Teknaf 8 km,
N1,LRP458a,0.25499999999999545,454.374,92.2692493,20.9176382,Culvert,Box Culvert,
N1,LRP458b,0.03799999999995407,454.629,92.2704993,20.9157222,Bridge,Bridge start,
N1,LRP458c,0.23200000000002774,454.667,92.2706938,20.9154167,Bridge,Bridge end,
N1,LRP458d,0.08300000000002683,454.899,92.2718604,20.9136389,Culvert,Box Culvert,
N1,LRP458e,0.117999999999995,454.982,92.2721938,20.9132778,Culvert,Box culvert,
N1,LRP458f,0.025999999999953616,455.1,92.2729716,20.9123889,Culvert,Box Culvert,
N1,LRP459,0.4460000000000264,455.126,92.2729438,20.9122222,KmPost,Teknaf 7 km,
N1,LRP459a,0.047000000000025466,455.572,92.275166,20.9088889,Bridge,Bridge start,
N1,LRP459b,0.23799999999999955,455.619,92.2753604,20.9085556,Bridge,Bridge end,
N1,LRP459c,0.12299999999999045,455.857,92.2764993,20.90675,Culvert,Box Culvert,
N1,LRP459d,0.14599999999995816,455.98,92.2771104,20.9059444,Culvert,Box culvert,
N1,LRP460,0.016999999999995907,456.126,92.277916,20.9048333,KmPost,Km post missing,
N1,LRP460a,0.19400000000001683,456.143,92.2779716,20.9047222,Culvert,Box Culvert,
N1,LRP460b,0.10300000000000864,456.337,92.2789438,20.9033333,Culvert,Box Culvert,
N1,LRP460c,0.3109999999999786,456.44,92.279416,20.9027222,Culvert,Box culvert,
N1,LRP460d,0.036000000000001364,456.751,92.2807216,20.9003333,Bridge,Bridge start,
N1,LRP460e,0.11299999999999955,456.787,92.2809716,20.9001111,Bridge,Bridge end,
N1,LRP460f,0.1640000000000441,456.9,92.2817216,20.8994441,Culvert,Box culvert,
N1,LRP460g,0.04699999999996862,457.064,92.2828604,20.8984719,Bridge,Bridge start,
N1,LRP460h,0.014999999999986358,457.111,92.283166,20.8982219,Bridge,Bridge end,
N1,LRP461,0.022000000000048203,457.126,92.2832493,20.8981108,KmPost,Km post missing,
N1,LRP461a,0.05299999999999727,457.148,92.283333,20.8980274,Culvert,Box culvert,
N1,LRP461b,0.20999999999997954,457.201,92.2836941,20.8977497,Culvert,Box culvert,
N1,LRP461c,0.03300000000001546,457.411,92.2854441,20.8969163,Bridge,Bridge start,
N1,LRP461d,0.04699999999996862,457.444,92.2857219,20.8967774,Bridge,Bridge end,
N1,LRP461e,0.2189999999999941,457.491,92.286083,20.8965552,Culvert,Box culvert,
N1,LRP461f,0.08400000000000318,457.71,92.2877219,20.8953608,Culvert,Box culvert,
N1,LRP461g,0.10300000000000864,457.794,92.2881941,20.8948052,Culvert,Box culvert,
N1,LRP461h,0.02400000000000091,457.897,92.2887774,20.894083,Bridge,Bridge start,
N1,LRP461i,0.10500000000001819,457.921,92.2889163,20.8939441,Bridge,Bridge end,
N1,LRP461j,0.07900000000000773,458.026,92.2896386,20.8932774,Culvert,Box culvert,
N1,LRP461k,0.020999999999958163,458.105,92.2901386,20.8927774,Culvert,Box culvert,
N1,LRP462,0.1710000000000491,458.126,92.2902774,20.8926386,KmPost,Km post missing,
N1,LRP462a,0.01999999999998181,458.297,92.2916663,20.8919163,Bridge,Bridge start,
N1,LRP462b,0.055999999999983174,458.317,92.2918052,20.8918886,Bridge,Bridge end,
N1,LRP463,0.7420000000000186,458.373,92.2923052,20.891833,KmPost,Teknaf 4 km,
N1,LRP463a,0.014999999999986358,459.115,92.2982497,20.8889163,Bridge,Bridge start,
N1,LRP463b,0.25799999999998136,459.13,92.2983886,20.888833,Bridge,Bridge end,
N1,LRP464,0.1330000000000382,459.388,92.2996386,20.8869441,KmPost,Info.Missing,
N1,LRP464a,0.47399999999998954,459.521,92.2991941,20.8858608,Culvert,Box culvert,
N1,LRP464b,0.4309999999999832,459.995,92.2977774,20.8820271,Culvert,Box culvert,
N1,LRP465,0.16300000000001091,460.426,92.2977774,20.8782216,KmPost,Teknaf 2 km,
N1,LRP465a,0.043000000000006366,460.589,92.2978886,20.8768604,Bridge,Bridge start,
N1,LRP465b,0.7939999999999827,460.632,92.2978886,20.8764993,Bridge,Bridge end,
N1,LRP466,0.05000000000001137,461.426,92.2981386,20.8692771,KmPost,Km post missing,
N1,LRP466a,0.42799999999999727,461.476,92.2982219,20.8688604,Culvert,Box culvert,
N1,LRP466b,0.04200000000003001,461.904,92.2982497,20.8650278,Bridge,Bridge start,
N1,LRP466c,0.17799999999999727,461.946,92.2981941,20.8646667,Bridge,Bridge end,
N1,LRP467,0.12999999999999545,462.124,92.298083,20.8629722,KmPost,Infor.missing,
N1,LRPE,,462.254,92.298083,20.8629167,Others,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",
