id,road,LRPName,length,chainage,lon,lat,model_type,name,condition
318,N1,LRP193b,137.0,190376.0,91.6118056,22.7076111,bridge,Box Culvert,A
319,N1,LRP194,68.0,190513.0,91.6123611,22.7065556,link,Km post missing,
320,N1,LRP194a,4.2,190581.0,91.6126944,22.706,bridge,Box culvert,A
321,N1,LRP_inserted,0.0,0.0,91.61345829999999,22.704652799999998,link,inserted_link,NaN
322,N1,LRP194b,381.0,190923.0,91.6142222,22.7033056,bridge,Box culvert,A
323,N1,LRP_inserted,0.0,0.0,91.61500000000001,22.7017639,link,inserted_link,NaN
324,N1,LRP194c,220.0,191304.0,91.6157778,22.7002222,bridge,Box culvert,A
325,N1,LRP195,784.0,191524.0,91.616666,22.6984997,link,"Ctg 50 km,Sitakanda 10 km",
326,N1,LRP195a,3.2,192308.0,91.6198604,22.6919719,bridge,Box culvert,A
327,N1,LRP196,98.0,192524.0,91.6205271,22.6904163,link,Km post missing,
328,N1,LRP196a,6.0,192622.0,91.6208327,22.689583,bridge,Box culvert,A
329,N1,LRP_inserted,0.0,0.0,91.6218327,22.687333,link,inserted_link,NaN
330,N1,LRP196b,317.0,193166.0,91.6228327,22.685083,bridge,Box culvert,A
331,N1,LRP197,670.0,193483.0,91.6241938,22.6825549,link,"Ctg 48 km,Sitakanda 8 km",
332,N1,LRP197a,3.0,194153.0,91.6268327,22.6769438,bridge,Box culvert,A
333,N1,LRP_inserted,0.0,0.0,91.62713825,22.676040999999998,link,inserted_link,NaN
334,N1,LRP197b,3.0,194384.0,91.6274438,22.6751382,bridge,Box culvert,A
335,N1,LRP198,123.0,194483.0,91.6277493,22.6743049,link,Km post missing,
336,N1,LRP198b,506.0,194734.0,91.6285271,22.6722493,bridge,Box culvert,A
337,N1,LRP_inserted,0.0,0.0,91.62931875000001,22.67005485,link,inserted_link,NaN
338,N1,LRP198c,370.0,195240.0,91.6301104,22.6678604,bridge,Box culvert,A
339,N1,LRP199,138.0,195610.0,91.6315549,22.6649167,link,"Ctg 46 km,Sitakanda 6 km",
340,N1,LRP199a,3.1,195748.0,91.6321382,22.6638333,bridge,Box culvert,A
341,N1,LRP_inserted,0.0,0.0,91.63343005,22.661749999999998,link,inserted_link,NaN
342,N1,LRP199b,4.6,196288.0,91.6347219,22.6596667,bridge,Box culvert,A
343,N1,LRP200,357.0,196610.0,91.636333,22.6571389,link,Km post missing,
344,N1,LRP200a,209.0,196967.0,91.6381386,22.6543889,bridge,Box culvert,A
345,N1,LRP_inserted,0.0,0.0,91.63865245,22.653583349999998,link,inserted_link,NaN
346,N1,LRP200b,411.0,197176.0,91.6391663,22.6527778,bridge,Box culvert,A
347,N1,LRP201,67.0,197587.0,91.640833,22.6494997,link,"Ctg 44 km,Sitakanda 4 km",
348,N1,LRP201a,3.0,197654.0,91.6411108,22.6489997,bridge,Box culvert,A
349,N1,LRP_inserted,0.0,0.0,91.64208300000001,22.64713855,link,inserted_link,NaN
350,N1,LRP201b,3.0,198117.0,91.6430552,22.6452774,bridge,Box culvert,A
351,N1,LRP202,974.0,198587.0,91.6451108,22.641583,link,Km post missing,
352,N1,LRP202a,3.0,199561.0,91.6494719,22.6338608,bridge,Box culvert,A
353,N1,LRP203,135.0,199648.0,91.649833,22.6330827,link,"Ctg 42 km,Sitakanda 2 km",
354,N1,LRP203a,3.0,199783.0,91.6503889,22.6320271,bridge,Box culvert,A
355,N1,LRP_inserted,0.0,0.0,91.65226390000001,22.62897155,link,inserted_link,NaN
356,N1,LRP203b,3.0,200565.0,91.6541389,22.625916,bridge,Box culvert,A
357,N1,LRP204,219.0,200648.0,91.6545278,22.6252216,link,Km post missing,
358,N1,LRP204a,4.6,200867.0,91.6553056,22.6234716,bridge,Box culvert,A
359,N1,LRP_inserted,0.0,0.0,91.65583335,22.6220827,link,inserted_link,NaN
360,N1,LRP204b,163.0,201200.0,91.6563611,22.6206938,bridge,Box culvert,A
361,N1,LRP_inserted,0.0,0.0,91.65662499999999,22.62009655,link,inserted_link,NaN
362,N1,LRP204c,273.0,201363.0,91.6568889,22.6194993,bridge,Bridge start,A
363,N1,LRP_inserted,0.0,0.0,91.65756945,22.618513200000002,link,inserted_link,NaN
364,N1,LRP204f,91.0,201636.0,91.65825,22.6175271,bridge,Box culvert,A
365,N1,LRP205,16.0,201727.0,91.65875,22.6169716,link,"Ctg 40 km,Sitakanda 0 km",
366,N1,LRP205a,3.0,201743.0,91.6588611,22.6168604,bridge,Box culvert,A
367,N1,LRP_inserted,0.0,0.0,91.66054165,22.61462465,link,inserted_link,NaN
368,N1,LRP205b,372.0,202355.0,91.6622222,22.6123889,bridge,Box culvert,A
369,N1,LRP206,72.0,202727.0,91.6638333,22.6094444,link,Km post missing,
370,N1,LRP206a,2.95,202799.0,91.6641111,22.6088889,bridge,Box culvert,A
371,N1,LRP207,130.0,203751.0,91.6688327,22.6015833,link,Ctg 38 km,
372,N1,LRP207a,4.5,203881.0,91.6692771,22.601,bridge,Box culvert,A
373,N1,LRP_inserted,0.0,0.0,91.66961045,22.600527800000002,link,inserted_link,NaN
374,N1,LRP207b,49.0,203996.0,91.6699438,22.6000556,bridge,Box culvert,A
375,N1,LRP_inserted,0.0,0.0,91.67012435000001,22.599749850000002,link,inserted_link,NaN
376,N1,LRP207c,681.0,204045.0,91.6703049,22.5994441,bridge,Box culvert,A
377,N1,LRP_inserted,0.0,0.0,91.67204100000001,22.596833,link,inserted_link,NaN
378,N1,LRP207d,25.0,204726.0,91.6737771,22.5942219,bridge,Box culvert,A
379,N1,LRP208,408.0,204751.0,91.6738327,22.5939997,link,Km post missing,
380,N1,LRP208a,757.0,205159.0,91.6754716,22.5907497,bridge,Box culvert,A
381,N1,LRP209,117.0,205916.0,91.6780827,22.584583,link,Info.Missing,
382,N1,LRP209a,10.2,206033.0,91.6784716,22.5836663,bridge,Bridge start,A
383,N1,LRP209c,331.0,206402.0,91.6799438,22.580666,link,Road to Katirhat (Z1087),
384,N1,LRP209d,183.0,206733.0,91.6811382,22.5779438,bridge,Box culvert,A
385,N1,LRP210,377.0,206916.0,91.6818049,22.5763604,link,Km post missing,
386,N1,LRP210a,3.0,207293.0,91.6830827,22.5731938,bridge,Bridge start,A
387,N1,LRP211,178.0,207916.0,91.6846941,22.5679716,link,Km post missing,
388,N1,LRP211a,4.1,208094.0,91.6851663,22.5664722,bridge,Box culvert,A
389,N1,LRP_inserted,0.0,0.0,91.68554130000001,22.565305549999998,link,inserted_link,NaN
390,N1,LRP211b,231.0,208369.0,91.6859163,22.5641389,bridge,Bridge start,A
391,N1,LRP_inserted,0.0,0.0,91.68613855000001,22.56330555,link,inserted_link,NaN
392,N1,LRP211d,316.0,208600.0,91.6863608,22.5624722,bridge,Box culvert,A
393,N1,LRP212,1083.0,208916.0,91.6872219,22.5594444,link,Km post missing,
394,N1,LRP213a,3.0,209999.0,91.6902774,22.5503056,bridge,Bridge start,A
395,N1,LRP214,119.0,210855.0,91.6945274,22.5438886,link,Km post missing,
396,N1,LRP214a,8.2,210974.0,91.6950274,22.5428608,bridge,Box culvert,A
397,N1,LRP215,90.0,211856.0,91.6979441,22.5354997,link,Ctg 30 km,
398,N1,LRP215a,3.0,211946.0,91.698333,22.5347774,bridge,Box culvert,A
399,N1,LRP216,957.0,212856.0,91.7019444,22.5273049,link,Km post missing,
400,N1,LRP216a,83.0,213813.0,91.7053611,22.519416,bridge,Bridge start,A
401,N1,LRP217,276.0,213896.0,91.7055556,22.5187216,link,Ctg 28 km,
402,N1,LRP217a,41.11,214172.0,91.7065833,22.5165556,bridge,Bridge start,A
403,N1,LRP_inserted,0.0,0.0,91.70701385000001,22.5156389,link,inserted_link,NaN
404,N1,LRP217c,194.0,214399.0,91.7074444,22.5147222,bridge,Box culvert,A
405,N1,LRP_inserted,0.0,0.0,91.70776384999999,22.51393055,link,inserted_link,NaN
406,N1,LRP217d,303.0,214593.0,91.7080833,22.5131389,bridge,Bridge start,A
407,N1,LRP218,144.0,214896.0,91.7090833,22.5106111,link,Km post missing,
408,N1,LRP218a,4.5,215040.0,91.7096389,22.5094444,bridge,Bridge start,A
409,N1,LRP_inserted,0.0,0.0,91.71009725,22.508444400000002,link,inserted_link,NaN
410,N1,LRP218c,548.0,215291.0,91.7105556,22.5074444,bridge,Bridge start,A
411,N1,LRP_inserted,0.0,0.0,91.7116806,22.5052222,link,inserted_link,NaN
412,N1,LRP218e,57.0,215839.0,91.7128056,22.503,bridge,Box culvert,A
413,N1,LRP219,685.0,215896.0,91.7130556,22.5025556,link,Km post missing,
414,N1,LRP219a,315.0,216581.0,91.7155556,22.4969163,bridge,Bridge start,A
415,N1,LRP220,887.0,216896.0,91.7170827,22.494583,link,Km post missing,
416,N1,LRP220a,4.5,217783.0,91.7192771,22.4869441,bridge,Box culvert,A
417,N1,LRP221,297.0,217957.0,91.7195549,22.4854163,link,Ctg 24 km,
418,N1,LRP221a,6.0,218254.0,91.72005100244988,22.48280706570156,bridge,Box culvert,A
419,N1,LRP_inserted,0.0,0.0,91.72055295122493,22.48016708285078,link,inserted_link,NaN
420,N1,LRP221b,114.0,218855.0,91.7210549,22.4775271,bridge,Bridge start,A
421,N1,LRP222,883.0,218969.0,91.7213327,22.4765271,link,Info.Missing,
422,N1,LRP222a,136.0,219852.0,91.7250549,22.4694438,bridge,Box culvert,A
423,N1,LRP223,1184.0,219988.0,91.7255827,22.468416,link,Ctg 22 km,
424,N1,LRP224a,3.0,221172.0,91.7303604,22.4588333,bridge,Bridge start,A
425,N1,LRP225,1104.0,222006.0,91.7331283022124,22.45182350044248,link,Info.Missing,
426,N1,LRP226a,3.0,223110.0,91.7366663,22.4424997,bridge,Bridge start,A
427,N1,LRP227,137.0,224066.0,91.7396941,22.4349719,link,Km post missing,
428,N1,LRP227a,311.0,224203.0,91.7403608,22.4333049,bridge,Box culvert,A
429,N1,LRP_inserted,0.0,0.0,91.74094410000001,22.4320271,link,inserted_link,NaN
430,N1,LRP227b,492.0,224514.0,91.7415274,22.4307493,bridge,Bridge start,A
431,N1,LRP228,1165.0,225006.0,91.7439997,22.4269716,link,Km post missing,
432,N1,LRP229a,835.0,226171.0,91.7504722,22.4185549,bridge,Bridge start,A
433,N1,LRP230,205.0,227006.0,91.7543611,22.4119167,link,Km post missing,
434,N1,LRP230b,2.0,227412.0,91.7551389,22.4084167,bridge,Box culvert,A
435,N1,LRP230c,995.0,227414.0,91.75514357643098,22.40839921010101,link,Start of Bituminous Pavement,
436,N1,LRP231b,18.0,228510.0,91.7576667,22.3988608,bridge,Bridge start,A
437,N1,LRP232,62.0,229006.0,91.7586944,22.3944997,link,Km post missing,
438,N1,LRP232b,351.0,229282.0,91.75925,22.3921108,bridge,Box culvert,A
439,N1,LRP_inserted,0.0,0.0,91.759875,22.390680250000003,link,inserted_link,NaN
440,N1,LRP232c,373.0,229633.0,91.7605,22.3892497,bridge,Bridge start,A
441,N1,LRP233,625.0,230006.0,91.7618333,22.3861663,link,Km post missing,
442,N1,LRP233a,8.3,230631.0,91.7652222,22.3815271,bridge,Box culvert,A
443,N1,LRP234,436.0,231006.0,91.7675827,22.379166,link,Km post missing,
444,N1,LRP234a,3.0,231442.0,91.770416,22.3764716,bridge,Bridge start,A
445,N1,LRP235,9231.7,232006.0,91.7741938,22.369166,link,Km post missing,
446,N1,LRP245a,1.5,241625.0,91.8514722,22.3632778,bridge,Box culvert,A
447,N1,LRP246,71.0,242456.0,91.8531667,22.3561111,link,Km post missing,
448,N1,LRP246a,3.0,242527.0,91.8530833,22.3555,bridge,Bridge start,A
449,N1,LRP247,549.0,243456.0,91.8519444,22.3473886,link,Km post missing,
450,N1,LRP247a,116.13,244005.0,91.8531389,22.3427219,bridge,Bridge start,A
451,N1,LRP248,52.0,244456.0,91.8534722,22.3387497,link,Km post missing,
452,N1,LRP248a,125.0,244508.0,91.853695585567,22.338362487628867,bridge,Bridge start,A
453,N1,LRP_inserted,0.0,0.0,91.85398669278351,22.337875543814434,link,inserted_link,NaN
454,N1,LRP248c,823.0,244633.0,91.8542778,22.3373886,bridge,Bridge start,A
455,N1,LRP249,209.0,245456.0,91.8515556,22.3314716,link,Km post missing,
456,N1,LRP249a,791.0,245665.0,91.8521111,22.3297493,bridge,Shah Amanath (Karnaphuli) Bridge,A
457,N1,LRP250,178.0,246456.0,91.8535556,22.3228327,link,Km post missing,
458,N1,LRP250a,3.0,246634.0,91.8536111,22.3212771,bridge,Bridge end,A
459,N1,LRP_inserted,0.0,0.0,91.8544722,22.31824965,link,inserted_link,NaN
460,N1,LRP250c,45.0,247352.0,91.8553333,22.3152222,bridge,Bridge end,A
461,N1,LRP251,826.0,247397.0,91.8553889,22.3148889,link,"Cox,s Bazar 143 km,Patiya 16 km",
462,N1,LRP251c,147.0,248250.0,91.8589722,22.30825,bridge,Box culvert,A
463,N1,LRP252,400.0,248397.0,91.8598611,22.3071944,link,Cox's Bazar 142 km,
464,N1,LRP252a,3.0,248797.0,91.8621667,22.3043056,bridge,Box culvert,A
465,N1,LRP_inserted,0.0,0.0,91.86305555,22.30323615,link,inserted_link,NaN
466,N1,LRP252b,293.0,249106.0,91.8639444,22.3021667,bridge,Box culvert,A
467,N1,LRP253,568.0,249399.0,91.8655833,22.2998886,link,Cox's Bazar 141km,
468,N1,LRP253a,5.3,249967.0,91.8671938,22.2950274,bridge,Box culvert,A
469,N1,LRP254,221.0,250394.0,91.8693327,22.2919441,link,Cox's Bazar 140km,
470,N1,LRP254b,447.0,250615.0,91.8711382,22.2916108,bridge,Box culvert,A
471,N1,LRP_inserted,0.0,0.0,91.8729993,22.2925969,link,inserted_link,NaN
472,N1,LRP254c,262.0,251062.0,91.8748604,22.293583,bridge,Box culvert,A
473,N1,LRP_inserted,0.0,0.0,91.87597155,22.2941108,link,inserted_link,NaN
474,N1,LRP254d,67.0,251324.0,91.8770827,22.2946386,bridge,Bridge start,A
475,N1,LRP255,54.0,251391.0,91.877666,22.2949163,link,Cox's Bazar 139 km,
476,N1,LRP255a,3.0,251445.0,91.8781104,22.2951108,bridge,Bridge end,A
477,N1,LRP_inserted,0.0,0.0,91.8818467,22.2967497,link,inserted_link,NaN
478,N1,LRP255b,689.0,251708.0,91.885583,22.2983886,bridge,Box Culvert,A
479,N1,LRP256,1173.0,252397.0,91.886333,22.2985552,link,Cox's Bazar 138 km,
480,N1,LRP257a,50.3,253570.0,91.897333,22.3015833,bridge,Box culvert,B
481,N1,LRP258,103.0,254024.0,91.9015556,22.3027222,link,"Cox,s Bazar 136 km,Patiya 11 km",
482,N1,LRP258a,872.0,254127.0,91.9025,22.3029722,bridge,Box culvert,A
483,N1,LRP259,303.0,254999.0,91.9106389,22.3053611,link,"Cox,s Bazar 135 km,Patiya 10 km",
484,N1,LRP259a,424.0,255302.0,91.9128056,22.3070556,bridge,Box culvert,A
485,N1,LRP259b,440.9999999999709,255726.0,91.91575,22.3096944,link,Road to Kaliganj (Z1070),
486,N1,LRP260a,12.4,256166.99999999997,91.9188327,22.3124722,bridge,Box culvert,A
487,N1,LRP_inserted,0.0,0.0,91.920666,22.31405555,link,inserted_link,NaN
488,N1,LRP260b,121.0000000000291,256688.0,91.9224993,22.3156389,bridge,Box culvert,A
489,N1,LRP260c,940.0,256809.00000000003,91.9235827,22.3158889,link,Road to Kalurghat (N107),
490,N1,LRP261a,250.0,257749.00000000003,91.9322216,22.3137778,bridge,Box culvert,A
491,N1,LRP262,1618.0,257999.00000000003,91.9345274,22.31375,link,Km post missing,
492,N1,LRP263a,392.9999999999709,259617.00000000003,91.9477219,22.3098611,bridge,Box culvert,A
493,N1,LRP264,1925.999999999971,260010.0,91.9491941,22.3067222,link,Info.Missing,
494,N1,LRP265a,9.2,261935.99999999997,91.9641667,22.3010278,bridge,Bridge start,A
495,N1,LRP266,1568.0,262010.0,91.9648889,22.3009167,link,Km post missing,
496,N1,LRP267a,9.4,263578.0,91.9787493,22.2956941,bridge,Slab Culvert,A
497,N1,LRP267b,340.0,263744.0,91.9803049,22.295333,link,Road to Boalkhali (Z1059),
498,N1,LRP268b,14.0,264216.0,91.9822493,22.292083,bridge,Box culvert,A
499,N1,LRP268c,1076.0,264237.0,91.9823327,22.291833,link,Road to Anowara (R170),
500,N1,LRP269a,97.0,265313.0,91.9911108,22.286583,bridge,Bridge start,A
501,N1,LRP269c,279.4,265410.0,91.9916941,22.2862497,link,Road to Chandnaisa(Z1039),B
502,N1,LRP270a,14.0,266280.0,91.9986663,22.2820549,bridge,Box Culvert,A
503,N1,LRP271,214.0,267205.0,92.0043889,22.2761938,link,Info.Missing,
504,N1,LRP271a,9.2,267419.0,92.0053056,22.2745827,bridge,Box culvert,A
505,N1,LRP_inserted,0.0,0.0,92.0054167,22.273415999999997,link,inserted_link,NaN
506,N1,LRP271b,516.0,267689.0,92.0055278,22.2722493,bridge,Box culvert,A
507,N1,LRP272,626.0,268205.0,92.0058056,22.2676104,link,Km post missing,
508,N1,LRP272a,248.0,268831.0,92.0070556,22.2622222,bridge,Bridge start,A
509,N1,LRP_inserted,0.0,0.0,92.0073056,22.26115275,link,inserted_link,NaN
510,N1,LRP272c,9.2,269079.0,92.0075556,22.2600833,bridge,Box Culvert,B
511,N1,LRP273,403.0,269205.0,92.0081389,22.259,link,Km post missing,
512,N1,LRP273a,268.0,269608.0,92.0096111,22.2557222,bridge,Box culvert,A
513,N1,LRP_inserted,0.0,0.0,92.01043055,22.25479165,link,inserted_link,NaN
514,N1,LRP273b,329.0,269876.0,92.01125,22.2538611,bridge,Box culvert,A
515,N1,LRP274,343.0,270205.0,92.0133333,22.2517222,link,Km post missing,
516,N1,LRP274a,657.0,270548.0,92.0152778,22.249333,bridge,Box culvert,A
517,N1,LRP275,602.0,271205.0,92.019166,22.2449997,link,Km post missing,
518,N1,LRP275a,479.0,271807.0,92.0215271,22.2410552,bridge,Box culvert,A
519,N1,LRP_inserted,0.0,0.0,92.022291,22.23912465,link,inserted_link,NaN
520,N1,LRP275b,139.0,272286.0,92.0230549,22.2371941,bridge,Box culvert,A
521,N1,LRP276,385.0,272425.0,92.0234716,22.236083,link,Info.Missing,
522,N1,LRP276a,179.0,272810.0,92.0245549,22.2327771,bridge,Box culvert,A
523,N1,LRP_inserted,0.0,0.0,92.02472155000001,22.232235449999997,link,inserted_link,NaN
524,N1,LRP276b,230.0,272989.0,92.0248882,22.2316938,bridge,Bridge start,A
525,N1,LRP277,12.0,273219.0,92.0258882,22.227916,link,Info.Missing,
526,N1,LRP277a,449.0,273231.0,92.025916,22.2278882,bridge,Bridge start,A
527,N1,LRP_inserted,0.0,0.0,92.02649935,22.225957649999998,link,inserted_link,NaN
528,N1,LRP277c,539.0,273680.0,92.0270827,22.2240271,bridge,Box culvert,A
529,N1,LRP278,248.0,274219.0,92.0278882,22.2192493,link,Km post missing,
530,N1,LRP278a,515.0,274467.0,92.0281382,22.2170549,bridge,Box culvert,A
531,N1,LRP278b,779.0,274982.0,92.0304993,22.2131389,link,Road To Dhupchheri (Z1026),
532,N1,LRP279a,211.0,275761.0,92.0356663,22.2084444,bridge,Bridge start,B
533,N1,LRP_inserted,0.0,0.0,92.03634685,22.2071944,link,inserted_link,NaN
534,N1,LRP279c,117.0,276102.0,92.0370274,22.2059444,bridge,Bridge start,A
535,N1,LRP280,3941.0,276219.0,92.0380274,22.2054167,link,Km post missing,
536,N1,LRP283a,27.9,280160.0,92.0528611,22.1750827,bridge,Box culvert,A
537,N1,LRP284,2515.0,280339.0,92.0534167,22.1735827,link,Km post missing,
538,N1,LRP286a,485.0,282854.0,92.0674716,22.1596667,bridge,Bridge start,A
539,N1,LRP287,664.0,283339.0,92.0701104,22.156,link,Km post missing,
540,N1,LRP287a,11.2,284003.0,92.0696938,22.1509722,bridge,Bridge start,A
541,N1,LRP288,1254.0,284218.0,92.0696104,22.1491386,link,"Cox,s Bazar 111 km,Kasherhat 5 km",
542,N1,LRP289a,12.6,285472.0,92.0698882,22.1379163,bridge,Box Culvert,A
543,N1,LRP_inserted,0.0,0.0,92.06998544999999,22.1356802,link,inserted_link,NaN
544,N1,LRP289b,161.0,285973.0,92.0700827,22.1334441,bridge,Box Culvert,A
545,N1,LRP290,119.0,286134.0,92.0701938,22.1320549,link,"Cox,s Bazar 109 km",
546,N1,LRP290a,285.0,286253.0,92.070416,22.1308049,bridge,Bridge start,A
547,N1,LRP_inserted,0.0,0.0,92.07063819999999,22.129666,link,inserted_link,NaN
548,N1,LRP290c,516.0,286538.0,92.0708604,22.1285271,bridge,Bridge start,A
549,N1,LRP291,10.0,287054.0,92.0715827,22.1240271,link,Info.Missing,
550,N1,LRP291a,30.3,287064.0,92.0716382,22.123666,bridge,Box culvert,A
551,N1,LRP_inserted,0.0,0.0,92.07179099999999,22.122235449999998,link,inserted_link,NaN
552,N1,LRP291b,601.0,287453.0,92.0719438,22.1208049,bridge,Box culvert,A
553,N1,LRP292,282.0,288054.0,92.072416,22.1151944,link,Km post missing,
554,N1,LRP292a,2.5,288336.0,92.0726938,22.1133056,bridge,Box culvert,A
555,N1,LRP293,570.6,289054.0,92.0738049,22.1062222,link,Km post missing,
556,N1,LRP293b,250.0,289724.0,92.0743604,22.0993052,bridge,Box culvert,A
557,N1,LRP293c,618.0,289974.0,92.0750271,22.0977497,link,Road to Satkaria (Z1019),A
558,N1,LRP294a,13.64,290616.0,92.0798604,22.0942219,bridge,Box culvert,A
559,N1,LRP295,1502.0,290838.0,92.0812493,22.092833,link,"Cox,s Bazar 104 km",
560,N1,LRP296a,2.0,292340.0,92.0924997,22.0844441,bridge,Box culvert,A
561,N1,LRP297,300.0,292758.0,92.0958886,22.0826104,link,"Cox,s Bazar 102 km,Pasha 3 km",
562,N1,LRP297a,700.0,293058.0,92.0982774,22.081166,bridge,Box culvert,A
563,N1,LRP298,704.0,293758.0,92.1001944,22.0752216,link,Km post missing,
564,N1,LRP298a,3.0,294462.0,92.1038333,22.0699438,bridge,Bridge start,A
565,N1,LRP299,566.0,294672.0,92.10525,22.0686938,link,"Cox,s Bazar 100 km,Pasra 2 km",
566,N1,LRP299a,12.6,295238.0,92.107,22.0641667,bridge,Bridge start,A
567,N1,LRP_inserted,0.0,0.0,92.1074028,22.06236115,link,inserted_link,NaN
568,N1,LRP299c,6.2,295663.0,92.1078056,22.0605556,bridge,Box culvert,A
569,N1,LRP300,423.0,295672.0,92.1078611,22.0604722,link,Km post missing,
570,N1,LRP300a,3.0,296095.0,92.1090833,22.0568611,bridge,Box culvert,A
571,N1,LRP_inserted,0.0,0.0,92.10909720000001,22.05456945,link,inserted_link,NaN
572,N1,LRP300b,12.4,296610.0,92.1091111,22.0522778,bridge,Box culvert,A
573,N1,LRP301,330.0,296672.0,92.1090278,22.0516944,link,Km post missing,
574,N1,LRP301a,14.2,297002.0,92.1082222,22.0486386,bridge,Box culvert,A
575,N1,LRP301b,24.2,297441.0,92.1078333,22.0449719,link,Road to Tonkabati (Z1013),A
576,N1,LRP301c,136.0,297536.0,92.1073056,22.0443052,bridge,Box culvert,A
577,N1,LRP302,695.0,297672.0,92.1063056,22.0434441,link,Km post missing,
578,N1,LRP302a,22.5,298367.0,92.104,22.0379163,bridge,Box culvert,A
579,N1,LRP303,567.0,298464.0,92.1039722,22.037083,link,"Cox.s Bazar 96 km,Lohaona 3 km",
580,N1,LRP303a,2.5,299031.0,92.1041667,22.0320827,bridge,Box culvert,A
581,N1,LRP_inserted,0.0,0.0,92.10386115,22.03049935,link,inserted_link,NaN
582,N1,LRP303b,55.0,299409.0,92.1035556,22.028916,bridge,Bridge start,A
583,N1,LRP304,19.0,299464.0,92.1032778,22.0284438,link,Km post missing,
584,N1,LRP304a,899.0,299483.0,92.1031944,22.0283327,bridge,Bridge end,A
585,N1,LRP305,14.0,300382.0,92.1015556,22.020666,link,"Cox,s Bazar 94 km,Lohaona 1 km",
586,N1,LRP305a,22.4,300396.0,92.1015,22.0205549,bridge,Box culvert,A
587,N1,LRP306,930.0,301319.0,92.094833,22.0153056,link,"Cox,s Bazar 93 km,Lohagora 6 km",
588,N1,LRP306a,3.0,302249.0,92.0927497,22.0077222,bridge,Box culvert,A
589,N1,LRP307,465.0,302298.0,92.0924997,22.0074167,link,"Cox,s Bazar 92 km,Lohagra 0 km",
590,N1,LRP307a,1.4,302763.0,92.0904163,22.0039167,bridge,Box culvert,A
591,N1,LRP_inserted,0.0,0.0,92.08922185,22.0019304,link,inserted_link,NaN
592,N1,LRP307b,16.0,303303.0,92.0880274,21.9999441,bridge,Box culvert,A
593,N1,LRP308,547.0,303319.0,92.0879997,21.999833,link,"Cox,s Bazar 87 km",
594,N1,LRP308a,4.5,303866.0,92.0873608,21.9951108,bridge,Box culvert,A
595,N1,LRP_inserted,0.0,0.0,92.0873191,21.995083,link,inserted_link,NaN
596,N1,LRP308b,9.3,303883.0,92.0872774,21.9950552,bridge,Box culvert,A
597,N1,LRP_inserted,0.0,0.0,92.0866802,21.9932219,link,inserted_link,NaN
598,N1,LRP308c,79.0,304317.0,92.086083,21.9913886,bridge,Bridge start,A
599,N1,LRP309,160.0,304396.0,92.0858608,21.9907219,link,"Cox,s Bazar 86 km,Chokaria 28 km",
600,N1,LRP309a,4.5,304556.0,92.085333,21.9893886,bridge,Box culvert,A
601,N1,LRP_inserted,0.0,0.0,92.0844302,21.98780525,link,inserted_link,NaN
602,N1,LRP309b,4.7,304962.0,92.0835274,21.9862219,bridge,Bridge start,A
